product_id,actual_price,rating,category_Car&Motorbike,category_Computers&Accessories,category_Electronics,category_Health&PersonalCare,category_Home&Kitchen,category_HomeImprovement,category_MusicalInstruments,category_OfficeProducts,category_Toys&Games,Cluster
B0BPBXNQQT,1989.0,4.3,False,False,False,False,True,False,False,False,False,3
B00W56GLOQ,5000.0,4.0,False,False,False,False,True,False,False,False,False,3
B0883KDSXC,990.0,3.9,False,False,False,False,True,False,False,False,False,3
B078V8R9BS,1111.0,4.2,False,False,False,False,True,False,False,False,False,3
B08GSQXLJ2,10400.0,4.1,False,False,False,False,True,False,False,False,False,3
B01M5B0TPW,2490.0,4.4,False,False,False,False,True,False,False,False,False,3
B082KVTRW8,1900.0,4.0,False,False,False,False,True,False,False,False,False,3
B08CFJBZRK,6295.0,3.8,False,False,False,False,True,False,False,False,False,3
B07H3WDC4X,999.0,4.0,False,False,False,False,True,False,False,False,False,3
B09ZTZ9N3Q,1699.0,3.1,False,False,False,False,True,False,False,False,False,3
B083P71WKK,1500.0,4.3,False,False,False,False,True,False,False,False,False,3
B097R4D42G,9650.0,4.2,False,False,False,False,True,False,False,False,False,3
B07MKMFKPG,10590.0,4.4,False,False,False,False,True,False,False,False,False,3
B0949FPSFY,1999.0,4.1,False,False,False,False,True,False,False,False,False,3
B08F47T4X5,89.0,4.2,False,False,False,False,True,False,False,False,False,3
B01M0505SJ,2485.0,4.1,False,False,False,False,True,False,False,False,False,3
B08D6RCM3Q,899.0,4.1,False,False,False,False,True,False,False,False,False,3
B009P2LITG,3279.0,4.1,False,False,False,False,True,False,False,False,False,3
B00V9NHDI4,3799.0,3.9,False,False,False,False,True,False,False,False,False,3
B07WGPBXY9,1249.0,3.9,False,False,False,False,True,False,False,False,False,3
B00KRCBA6E,5000.0,3.8,False,False,False,False,True,False,False,False,False,3
B0B3X2BY3M,7299.0,4.0,False,False,False,False,True,False,False,False,False,3
B00F159RIK,625.0,4.2,False,False,False,False,True,False,False,False,False,3
B08MV82R99,1020.0,4.1,False,False,False,False,True,False,False,False,False,3
B09VKWGZD7,8990.0,4.3,False,False,False,False,True,False,False,False,False,3
B009P2LK80,1639.0,3.7,False,False,False,False,True,False,False,False,False,3
B00A7PLVU6,899.0,4.2,False,False,False,False,True,False,False,False,False,3
B0B25DJ352,1199.0,4.3,False,False,False,False,True,False,False,False,False,3
B013B2WGT6,1899.0,4.3,False,False,False,False,True,False,False,False,False,3
B097RJ867P,11595.0,4.4,False,False,False,False,True,False,False,False,False,3
B091V8HK8Z,1750.0,3.8,False,False,False,False,True,False,False,False,False,3
B071VNHMX2,2095.0,4.5,False,False,False,False,True,False,False,False,False,3
B08MVSGXMY,2300.0,3.8,False,False,False,False,True,False,False,False,False,3
B00H0B29DI,2990.0,3.8,False,False,False,False,True,False,False,False,False,3
B01GZSQJPA,4295.0,4.1,False,False,False,False,True,False,False,False,False,3
B08VGFX2B6,199.0,4.1,False,False,False,False,True,False,False,False,False,3
B09GYBZPHF,2499.0,3.8,False,False,False,False,True,False,False,False,False,3
B0B4KPCBSH,499.0,3.3,False,False,False,False,True,False,False,False,False,3
B09CGLY5CX,2400.0,4.0,False,False,False,False,True,False,False,False,False,3
B09JN37WBX,749.0,4.6,False,False,False,False,True,False,False,False,False,3
B01I1LDZGA,1775.0,3.9,False,False,False,False,True,False,False,False,False,3
B0BN2576GQ,1599.0,3.7,False,False,False,False,True,False,False,False,False,3
B06XPYRWV5,1795.0,4.2,False,False,False,False,True,False,False,False,False,3
B01N1XVVLC,15999.0,4.1,False,False,False,False,True,False,False,False,False,3
B00O2R38C4,1490.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B2CZTCL2,1999.0,3.8,False,False,False,False,True,False,False,False,False,3
B00PVT30YI,499.0,4.1,False,False,False,False,True,False,False,False,False,3
B00SH18114,299.0,4.6,False,False,False,False,True,False,False,False,False,3
B00E9G8KOY,600.0,4.1,False,False,False,False,True,False,False,False,False,3
B00H3H03Q4,1130.0,4.2,False,False,False,False,True,False,False,False,False,3
B0756K5DYZ,6295.0,3.9,False,False,False,False,True,False,False,False,False,3
B0188KPKB2,9455.0,4.1,False,False,False,False,True,False,False,False,False,3
B091KNVNS9,699.0,4.1,False,False,False,False,True,False,False,False,False,3
B075JJ5NQC,4999.0,4.0,False,False,False,False,True,False,False,False,False,3
B0B5KZ3C53,2900.0,3.7,False,False,False,False,True,False,False,False,False,3
B09NTHQRW3,2499.0,4.1,False,False,False,False,True,False,False,False,False,3
B008YW3CYM,1190.0,4.1,False,False,False,False,True,False,False,False,False,3
B07QHHCB27,2100.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BMFD94VD,499.0,3.3,False,False,False,False,True,False,False,False,False,3
B00HZIOGXW,825.0,4.1,False,False,False,False,True,False,False,False,False,3
B09CKSYBLR,1499.0,4.1,False,False,False,False,True,False,False,False,False,3
B072J83V9W,9995.0,4.4,False,False,False,False,True,False,False,False,False,3
B09MTLG4TP,999.0,4.3,False,False,False,False,True,False,False,False,False,3
B097XJQZ8H,6000.0,4.1,False,False,False,False,True,False,False,False,False,3
B00935MD1C,3945.0,3.7,False,False,False,False,True,False,False,False,False,3
B0BR4F878Q,1999.0,4.8,False,False,False,False,True,False,False,False,False,3
B0B3G5XZN5,3499.0,4.5,False,False,False,False,True,False,False,False,False,3
B07WKB69RS,5550.0,4.0,False,False,False,False,True,False,False,False,False,3
B09DL9978Y,4590.0,4.1,False,False,False,False,True,False,False,False,False,3
B06XMZV7RH,499.0,3.9,False,False,False,False,True,False,False,False,False,3
B09WMTJPG7,4400.0,4.1,False,False,False,False,True,False,False,False,False,3
B09ZK6THRR,1000.0,4.2,False,False,False,False,True,False,False,False,False,3
B07MP21WJD,299.0,4.1,False,False,False,False,True,False,False,False,False,3
B09XB1R2F3,799.0,3.5,False,False,False,False,True,False,False,False,False,3
B08Y5QJXSR,5190.0,4.3,False,False,False,False,True,False,False,False,False,3
B07WJXCTG9,1345.0,3.9,False,False,False,False,True,False,False,False,False,3
B09NBZ36F7,4000.0,4.2,False,False,False,False,True,False,False,False,False,3
B0912WJ87V,4000.0,3.8,True,False,False,False,False,False,False,False,False,3
B0BMTZ4T1D,1599.0,4.5,False,False,False,False,True,False,False,False,False,3
B07Z51CGGH,9999.0,3.8,False,False,False,False,True,False,False,False,False,3
B0BDG6QDYD,1990.0,4.1,False,False,False,False,True,False,False,False,False,3
B00YQLG7GK,1695.0,4.2,False,False,False,False,True,False,False,False,False,3
B00SMJPA9C,940.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B9RN5X8B,4700.0,4.2,False,False,False,False,True,False,False,False,False,3
B08QW937WV,2999.0,4.5,False,False,False,False,True,False,False,False,False,3
B0B4PPD89B,79.0,4.0,False,False,False,False,True,False,False,False,False,3
B08GM5S4CQ,14290.0,4.4,False,False,False,False,True,False,False,False,False,3
B00NM6MO26,3945.0,4.0,False,False,False,False,True,False,False,False,False,3
B083M7WPZD,5999.0,4.0,False,False,False,False,True,False,False,False,False,3
B07GLSKXS1,1950.0,3.9,False,False,False,False,True,False,False,False,False,3
B09F6KL23R,2799.0,4.0,False,False,False,False,True,False,False,False,False,3
B094G9L9LT,1950.0,3.8,False,False,False,False,True,False,False,False,False,3
B09FZ89DK6,9999.0,4.2,False,False,False,False,True,False,False,False,False,3
B0811VCGL5,12999.0,4.3,False,False,False,False,True,False,False,False,False,3
B07FXLC2G2,699.0,4.2,False,False,False,False,True,False,False,False,False,3
B01LYU3BZF,3190.0,4.3,False,False,False,False,True,False,False,False,False,3
B083RC4WFJ,799.0,4.2,False,False,False,False,True,False,False,False,False,3
B09SFRNKSR,499.0,4.4,False,False,False,False,True,False,False,False,False,3
B07NRTCDS5,1499.0,3.8,False,False,False,False,True,False,False,False,False,3
B07SPVMSC6,2660.0,4.1,False,False,False,False,True,False,False,False,False,3
B09H3BXWTK,2799.0,3.9,False,False,False,False,True,False,False,False,False,3
B0073QGKAS,1499.0,4.3,False,False,False,False,True,False,False,False,False,3
B08GJ57MKL,59900.0,4.4,False,False,False,False,True,False,False,False,False,5
B009DA69W6,1900.0,3.6,False,False,False,False,True,False,False,False,False,3
B099PR2GQJ,999.0,3.8,False,False,False,False,True,False,False,False,False,3
B08G8H8DPL,6375.0,4.0,False,False,False,False,True,False,False,False,False,3
B08VGM3YMF,499.0,4.1,False,False,False,False,True,False,False,False,False,3
B08TTRVWKY,1899.0,4.3,False,False,False,False,True,False,False,False,False,3
B07T4D9FNY,1490.0,4.0,False,False,False,False,True,False,False,False,False,3
B07RX42D3D,350.0,3.9,False,False,False,False,True,False,False,False,False,3
B08WRKSF9D,8500.0,4.4,False,False,False,False,True,False,False,False,False,3
B09R83SFYV,2499.0,3.7,False,False,False,False,True,False,False,False,False,3
B07989VV5K,1560.0,3.6,False,False,False,False,True,False,False,False,False,3
B07FL3WRX5,6500.0,3.7,False,False,False,False,True,False,False,False,False,3
B0BPCJM7TB,999.0,4.0,False,False,False,False,True,False,False,False,False,3
B08H673XKN,7795.0,4.2,False,False,False,False,True,False,False,False,False,3
B07DXRGWDJ,5995.0,3.8,False,False,False,False,True,False,False,False,False,3
B08243SKCK,299.0,4.2,False,False,False,False,True,False,False,False,False,3
B09SPTNG58,2349.0,3.9,False,False,False,False,True,False,False,False,False,3
B083J64CBB,499.0,4.0,False,False,False,False,True,False,False,False,False,3
B08JV91JTK,1299.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BQ3K23Y1,499.0,4.8,False,False,False,False,True,False,False,False,False,3
B09MT94QLL,4775.0,4.2,False,False,False,False,True,False,False,False,False,3
B07NKNBTT3,1230.0,4.1,False,False,False,False,True,False,False,False,False,3
B09KPXTZXN,1999.0,4.0,False,False,False,False,True,False,False,False,False,3
B078HG2ZPS,5156.0,3.9,False,False,False,False,True,False,False,False,False,3
B07N2MGB3G,1999.0,4.1,False,False,False,False,True,False,False,False,False,3
B008LN8KDM,2095.0,4.3,False,False,False,False,True,False,False,False,False,3
B08MZNT7GP,19825.0,4.1,False,False,False,False,True,False,False,False,False,3
B009P2L7CO,1920.0,4.2,False,False,False,False,True,False,False,False,False,3
B07YC8JHMB,16000.0,3.9,False,False,False,False,True,False,False,False,False,3
B0BNQMF152,2199.0,3.7,False,False,False,False,True,False,False,False,False,3
B08J7VCT12,14999.0,4.1,False,False,False,False,True,False,False,False,False,3
B0989W6J2F,1799.0,4.0,False,False,False,False,True,False,False,False,False,3
B0B84KSH3X,1950.0,3.8,False,False,False,False,True,False,False,False,False,3
B08HLC7Z3G,2995.0,4.2,False,False,False,False,True,False,False,False,False,3
B0BN6M3TCM,999.0,4.6,False,False,False,False,True,False,False,False,False,3
B01L6MT7E0,11995.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B9F9PT8R,2999.0,3.3,False,False,False,False,True,False,False,False,False,3
B0883LQJ6B,1690.0,4.2,False,False,False,False,True,False,False,False,False,3
B099Z83VRC,1790.0,4.3,False,False,False,False,True,False,False,False,False,3
B00S9BSJC8,8995.0,4.3,False,False,False,False,True,False,False,False,False,3
B0B4SJKRDF,239.0,4.3,False,False,False,False,True,False,False,False,False,3
B0BM4KTNL1,1599.0,4.7,False,False,False,False,True,False,False,False,False,3
B08S6RKT4L,4290.0,4.4,False,False,False,False,True,False,False,False,False,3
B09SZ5TWHW,2890.0,3.9,False,False,False,False,True,False,False,False,False,3
B0BLC2BYPX,1299.0,4.7,False,False,False,False,True,False,False,False,False,3
B00P0R95EA,640.0,4.1,False,False,False,False,True,False,False,False,False,3
B07W4HTS8Q,3790.0,3.8,False,False,False,False,True,False,False,False,False,3
B078JBK4GX,4560.0,4.4,False,False,False,False,True,False,False,False,False,3
B08S7V8YTN,3500.0,4.3,False,False,False,False,True,False,False,False,False,3
B07H5PBN54,2600.0,3.4,False,False,False,False,True,False,False,False,False,3
B07YCBSCYB,3300.0,4.2,False,False,False,False,True,False,False,False,False,3
B098T9CJVQ,699.0,3.7,False,False,False,False,True,False,False,False,False,3
B01KCSGBU2,23559.0,4.3,False,False,False,False,True,False,False,False,False,3
B095XCRDQW,1599.0,4.3,False,False,False,False,True,False,False,False,False,3
B09CTWFV5W,9995.0,4.4,False,False,False,False,True,False,False,False,False,3
B0B7NWGXS6,2545.0,4.1,False,False,False,False,True,False,False,False,False,3
B07DZ986Q2,8995.0,4.0,False,False,False,False,True,False,False,False,False,3
B07KKJPTWB,1999.0,4.4,False,False,False,False,True,False,False,False,False,3
B071R3LHFM,5500.0,3.8,False,False,False,False,True,False,False,False,False,3
B086X18Q71,12150.0,4.3,False,False,False,False,True,False,False,False,False,3
B07WVQG8WZ,4995.0,3.8,False,False,False,False,True,False,False,False,False,3
B0BFBNXS94,1499.0,2.3,False,False,False,False,True,False,False,False,False,3
B071113J7M,7506.0,4.5,False,False,False,False,True,False,False,False,False,3
B09YLWT89W,18000.0,4.0,False,False,False,False,True,False,False,False,False,3
B0814LP6S9,1099.0,3.7,False,False,False,False,True,False,False,False,False,3
B07BKSSDR2,1900.0,4.0,False,False,False,True,False,False,False,False,False,4
B09VGS66FV,1850.0,4.4,False,False,False,False,True,False,False,False,False,3
B07RCGTZ4M,9999.0,4.1,False,False,False,False,True,False,False,False,False,3
B0747VDH9L,3995.0,4.4,False,False,False,False,True,False,False,False,False,3
B08XLR6DSB,1499.0,3.1,False,False,False,False,True,False,False,False,False,3
B08H6CZSHT,3295.0,4.3,False,False,False,False,True,False,False,False,False,3
B07CVR2L5K,2695.0,4.4,False,False,False,False,True,False,False,False,False,3
B09J4YQYX3,2290.0,4.4,False,False,False,False,True,False,False,False,False,3
B0B2DD8BQ8,3099.0,4.1,False,False,False,False,True,False,False,False,False,3
B0123P3PWE,1075.0,4.1,False,False,False,False,True,False,False,False,False,3
B08HDCWDXD,6999.0,4.0,False,False,False,False,True,False,False,False,False,3
B0836JGZ74,2499.0,3.6,False,False,False,False,True,False,False,False,False,3
B0BCKJJN8R,7290.0,3.9,False,False,False,False,True,False,False,False,False,3
B008P7IF02,5795.0,3.9,False,False,False,False,True,False,False,False,False,3
B08CNLYKW5,3398.0,3.8,False,False,False,False,True,False,False,False,False,3
B08C7TYHPB,1490.0,4.1,False,False,False,False,True,False,False,False,False,3
B08VJFYH6N,1620.0,4.1,False,False,False,False,True,False,False,False,False,3
B08235JZFB,1000.0,4.1,False,False,False,False,True,False,False,False,False,3
B078XFKBZL,640.0,3.8,False,False,False,False,True,False,False,False,False,3
B01M265AAK,4495.0,4.3,False,False,False,False,True,False,False,False,False,3
B0B694PXQJ,2999.0,4.5,False,False,False,False,True,False,False,False,False,3
B00B3VFJY2,980.0,4.2,False,False,False,False,True,False,False,False,False,3
B08W9BK4MD,899.0,3.9,False,False,False,False,True,False,False,False,False,3
B09X5HD5T1,499.0,3.5,False,False,False,False,True,False,False,False,False,3
B08H6B3G96,3995.0,4.3,False,False,False,False,True,False,False,False,False,3
B09N3BFP4M,11500.0,3.9,False,False,False,False,True,False,False,False,False,3
B09DSQXCM8,499.0,3.9,False,False,False,False,True,False,False,False,False,3
B01M69WCZ6,3550.0,4.0,False,False,False,False,True,False,False,False,False,3
B0BM9H2NY9,1599.0,4.7,False,False,False,False,True,False,False,False,False,3
B099FDW2ZF,1499.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B935YNR7,2999.0,3.8,False,False,False,False,True,False,False,False,False,3
B07JGCGNDG,11500.0,4.1,False,False,False,False,True,False,False,False,False,3
B07GWTWFS2,1975.0,4.1,False,False,False,False,True,False,False,False,False,3
B09KRHXTLN,1699.0,3.9,False,False,False,False,True,False,False,False,False,3
B09H34V36W,2495.0,3.8,False,False,False,False,True,False,False,False,False,3
B09J2QCKKM,3500.0,4.1,False,False,False,False,True,False,False,False,False,3
B09XRBJ94N,4600.0,4.3,False,False,False,False,True,False,False,False,False,3
B07SLNG3LW,10295.0,3.9,False,False,False,False,True,False,False,False,False,3
B0BNDGL26T,2199.0,2.8,False,False,False,False,True,False,False,False,False,3
B095PWLLY6,2380.0,4.0,False,False,False,False,True,False,False,False,False,3
B07Y9PY6Y1,8820.0,4.5,False,False,False,False,True,False,False,False,False,3
B0BJ966M5K,24999.0,4.6,False,False,False,False,True,False,False,False,False,3
B086GVRP63,2400.0,4.1,False,False,False,False,True,False,False,False,False,3
B08MVXPTDG,4200.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BMZ6SY89,1599.0,3.4,False,False,False,False,True,False,False,False,False,3
B09P1MFKG1,2999.0,4.6,False,False,False,False,True,False,False,False,False,3
B01LY9W8AF,1282.0,4.2,False,False,False,False,True,False,False,False,False,3
B07ZJND9B9,1990.0,3.9,False,False,False,False,True,False,False,False,False,3
B0B2CWRDB1,9999.0,4.2,False,False,False,False,True,False,False,False,False,3
B072NCN9M4,11850.0,4.2,False,False,False,False,True,False,False,False,False,3
B08SKZ2RMG,999.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B53DS4TF,20049.0,4.8,False,False,False,False,True,False,False,False,False,3
B08BJN4MP3,24850.0,4.4,False,False,False,False,True,False,False,False,False,3
B0BCYQY9X5,16490.0,4.3,False,False,False,False,True,False,False,False,False,3
B009UORDX4,975.0,4.3,False,False,False,False,True,False,False,False,False,3
B08VGDBF3B,499.0,4.0,False,False,False,False,True,False,False,False,False,3
B012ELCYUG,635.0,4.3,False,False,False,False,True,False,False,False,False,3
B07S9M8YTY,1390.0,4.0,False,False,False,False,True,False,False,False,False,3
B0B19VJXQZ,59900.0,4.4,False,False,False,False,True,False,False,False,False,5
B00SMFPJG0,670.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BHYLCL19,399.0,3.6,False,False,False,False,True,False,False,False,False,3
B0BPJBTB3F,2495.0,2.0,False,False,False,False,True,False,False,False,False,3
B08MXJYB2V,3390.0,4.0,False,False,False,False,True,False,False,False,False,3
B081B1JL35,2499.0,3.7,False,False,False,False,True,False,False,False,False,3
B09VL9KFDB,4200.0,3.8,False,False,False,False,True,False,False,False,False,3
B0B1MDZV9C,4495.0,3.9,False,False,False,False,True,False,False,False,False,3
B08TT63N58,2199.0,3.1,False,False,False,False,True,False,False,False,False,3
B08YK7BBD2,999.0,3.0,False,False,False,False,True,False,False,False,False,3
B07YQ5SN4H,595.0,4.0,False,False,False,False,True,False,False,False,False,3
B0B7FJNSZR,19990.0,4.4,False,False,False,False,True,False,False,False,False,3
B01N6IJG0F,1010.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B84QN4CN,1100.0,3.6,False,False,False,False,True,False,False,False,False,3
B0B8ZM9RVV,999.0,4.4,False,False,False,False,True,False,False,False,False,3
B01892MIPA,10900.0,4.2,False,False,False,False,True,False,False,False,False,3
B08ZHYNTM1,4005.0,4.3,False,False,False,False,True,False,False,False,False,3
B09SDDQQKP,3295.0,3.8,False,False,False,False,True,False,False,False,False,3
B0B5RP43VN,4650.0,4.1,False,False,False,False,True,False,False,False,False,3
B096NTB9XT,24500.0,4.0,False,False,False,False,True,False,False,False,False,3
B078JF6X9B,6070.0,4.2,False,False,False,False,True,False,False,False,False,3
B08CGW4GYR,999.0,3.6,False,False,False,False,True,False,False,False,False,3
B00A328ENA,3945.0,4.2,False,False,False,False,True,False,False,False,False,3
B0763K5HLQ,1499.0,4.1,False,False,False,False,True,False,False,False,False,3
B09PDZNSBG,6700.0,4.2,False,False,False,False,True,False,False,False,False,3
B085LPT5F4,2800.0,3.9,False,False,False,False,True,False,False,False,False,3
B0B9RZ4G4W,1699.0,4.0,False,False,False,False,True,False,False,False,False,3
B0085W2MUQ,970.0,4.2,False,False,False,False,True,False,False,False,False,3
B09474JWN6,1500.0,4.2,False,False,False,False,True,False,False,False,False,3
B09G2VTHQM,1295.0,4.1,False,False,False,False,True,False,False,False,False,3
B07R679HTT,23999.0,4.4,False,False,False,False,True,False,False,False,False,3
B00B7GKXMG,850.0,4.1,False,False,False,False,True,False,False,False,False,3
B07H3N8RJH,6000.0,4.2,False,False,False,False,True,False,False,False,False,3
B07K2HVKLL,1020.0,4.1,False,False,False,False,True,False,False,False,False,3
B09MQ9PDHR,1999.0,3.9,False,False,False,False,True,False,False,False,False,3
B014HDJ7ZE,7445.0,3.9,False,False,False,False,True,False,False,False,False,3
B07D2NMTTV,3500.0,4.2,False,False,False,False,True,False,False,False,False,3
B075K76YW1,1395.0,4.2,False,False,False,False,True,False,False,False,False,3
B0BNLFQDG2,2199.0,3.7,False,False,False,False,True,False,False,False,False,3
B082ZQ4479,4330.0,3.7,False,False,False,False,True,False,False,False,False,3
B09Y358DZQ,4295.0,3.4,False,False,False,False,True,False,False,False,False,3
B09M3F4HGB,18990.0,4.2,False,False,False,False,True,False,False,False,False,3
B07VZH6ZBB,12500.0,4.0,False,False,False,False,True,False,False,False,False,3
B07F366Z51,2385.0,4.1,False,False,False,False,True,False,False,False,False,3
B077BTLQ67,4890.0,3.9,False,False,False,False,True,False,False,False,False,3
B07YSJ7FF1,1100.0,4.0,False,False,False,False,True,False,False,False,False,3
B07TXCY3YK,3899.0,3.9,False,False,False,False,True,False,False,False,False,3
B07TC9F7PN,16899.0,4.2,False,False,False,False,True,False,False,False,False,3
B09NS5TKPN,75990.0,4.3,False,False,False,False,True,False,False,False,False,5
B00LP9RFSU,825.0,4.0,False,False,False,False,True,False,False,False,False,3
B0B7L86YCB,300.0,2.6,False,False,False,False,True,False,False,False,False,3
B09VPH38JS,1499.0,3.8,False,False,False,False,True,False,False,False,False,3
B01MUAUOCX,747.0,4.5,False,False,False,False,True,False,False,False,False,3
B09MB3DKG1,3999.0,3.5,False,False,False,False,True,False,False,False,False,3
B08QHLXWV3,11990.0,3.9,False,False,False,False,True,False,False,False,False,3
B07G147SZD,3799.0,4.0,False,False,False,False,True,False,False,False,False,3
B09LH32678,1999.0,4.0,False,False,False,False,True,False,False,False,False,3
B09R1YFL6S,2999.0,3.5,False,False,False,False,True,False,False,False,False,3
B07Q4NJQC5,599.0,4.0,False,False,False,False,True,False,False,False,False,3
B097RN7BBK,1999.0,3.4,False,False,False,False,True,False,False,False,False,3
B097MKZHNV,4849.0,4.2,False,False,False,False,True,False,False,False,False,3
B07LG96SDB,510.0,3.8,False,False,False,False,True,False,False,False,False,3
B08KS2KQTK,499.0,4.1,False,False,False,False,True,False,False,False,False,3
B095K14P86,1299.0,4.2,False,False,False,False,True,False,False,False,False,3
B08K36NZSV,999.0,4.3,False,False,False,False,True,False,False,False,False,3
B07LDPLSZC,1190.0,4.2,False,False,False,False,True,False,False,False,False,3
B07F1T31ZZ,400.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BNDRK886,599.0,3.9,False,False,False,False,True,False,False,False,False,3
B09ZVJXN5L,999.0,3.3,False,False,False,False,True,False,False,False,False,3
B08JKPVDKL,699.0,4.3,False,False,False,False,True,False,False,False,False,3
B09JFR8H3Q,1499.0,3.9,False,False,False,False,True,False,False,False,False,3
B07LDN9Q2P,1295.0,4.3,False,False,False,False,True,False,False,False,False,3
B08T8KWNQ9,4999.0,3.6,False,False,False,False,True,False,False,False,False,3
B07Y1RCCW5,2550.0,3.8,False,False,False,False,True,False,False,False,False,3
B0762HXMTF,1950.0,3.9,False,False,False,False,True,False,False,False,False,3
B00K57MR22,8478.0,4.6,False,False,False,False,True,False,False,False,False,3
B07TTSS5MP,3299.0,3.8,False,False,False,False,True,False,False,False,False,3
B09ZDVL7L8,3895.0,3.9,False,False,False,False,True,False,False,False,False,3
B09XHXXCFH,5495.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BL3R4RGS,999.0,3.6,False,False,False,False,True,False,False,False,False,3
B07P1BR7L8,8995.0,4.4,False,False,False,False,True,False,False,False,False,3
B078WB1VWJ,1599.0,4.3,False,False,False,False,True,False,False,False,False,3
B0BP89YBC1,3500.0,4.7,False,False,False,False,True,False,False,False,False,3
B09W9V2PXG,1999.0,4.3,False,False,False,False,True,False,False,False,False,3
B09XTQFFCG,3199.0,3.9,False,False,False,False,True,False,False,False,False,3
B08LVVTGZK,1300.0,3.9,False,False,False,False,True,False,False,False,False,3
B07J2BQZD6,399.0,3.7,False,False,False,False,True,False,False,False,False,3
B07HK53XM4,599.0,3.5,False,False,False,False,True,False,False,False,False,3
B08RDWBYCQ,999.0,4.0,False,False,False,False,True,False,False,False,False,3
B09FHHTL8L,199.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BHNHMR3H,1299.0,3.9,False,False,False,False,True,False,False,False,False,3
B07D8VBYB4,7776.0,4.4,False,False,False,False,True,False,False,False,False,3
B0B3TBY2YX,2299.0,4.3,False,False,False,False,True,False,False,False,False,3
B088WCFPQF,1500.0,4.5,False,False,False,False,True,False,False,False,False,3
B07JZSG42Y,2590.0,4.0,False,False,False,False,True,False,False,False,False,3
B08YRMBK9R,6299.0,3.9,False,False,False,False,True,False,False,False,False,3
B00935MGHS,1795.0,4.2,False,False,False,False,True,False,False,False,False,3
B07B5XJ572,3190.0,4.1,False,False,False,False,True,False,False,False,False,3
B086199CWG,4799.0,3.7,False,False,False,False,True,False,False,False,False,3
B0BBWJFK5C,8999.0,4.1,False,False,False,False,True,False,False,False,False,3
B07GLS2563,1899.0,4.2,False,False,False,False,True,False,False,False,False,3
B09P182Z2H,5799.0,4.3,False,False,False,False,True,False,False,False,False,3
B0B59K1C8F,799.0,3.6,False,False,False,False,True,False,False,False,False,3
B06Y36JKC3,300.0,4.1,False,False,False,False,True,False,False,False,False,3
B075S9FVRY,7200.0,4.5,False,False,False,False,True,False,False,False,False,3
B08SJVD8QD,389.0,4.2,False,False,False,False,True,False,False,False,False,3
B07FJNNZCJ,13049.0,4.3,False,False,False,False,True,False,False,False,False,3
B09MFR93KS,5999.0,4.0,False,False,False,False,True,False,False,False,False,3
B07Y5FDPKV,2400.0,4.2,False,False,False,False,True,False,False,False,False,3
B0756KCV5K,5295.0,4.2,False,False,False,False,True,False,False,False,False,3
B0BJ6P3LSK,24999.0,4.5,False,False,False,False,True,False,False,False,False,3
B09HS1NDRQ,799.0,3.8,False,False,False,False,True,False,False,False,False,3
B018SJJ0GE,2999.0,4.4,False,False,False,False,True,False,False,False,False,3
B09FPP3R1D,2495.0,4.1,False,False,False,False,True,False,False,False,False,3
B01F7B2JCI,450.0,4.2,False,False,False,False,True,False,False,False,False,3
B09NNZ1GF7,999.0,4.3,False,False,False,False,True,False,False,False,False,3
B01CS4A5V4,1690.0,4.1,False,False,False,False,True,False,False,False,False,3
B0BL11S5QK,3890.0,4.2,False,False,False,False,True,False,False,False,False,3
B09BL2KHQW,260.0,4.1,False,False,False,False,True,False,False,False,False,3
B081RLM75M,599.0,3.9,False,False,False,False,True,False,False,False,False,3
B07SYYVP69,1950.0,3.9,False,False,False,False,True,False,False,False,False,3
B0BDZWMGZ1,2990.0,3.8,False,False,False,False,True,False,False,False,False,3
B078JT7LTD,8073.0,4.6,False,False,False,False,True,False,False,False,False,3
B09WF4Q7B3,2599.0,3.6,False,False,False,False,True,False,False,False,False,3
B092R48XXB,29999.0,4.1,False,False,False,False,True,False,False,False,False,3
B00KIDSU8S,2360.0,4.2,False,False,False,False,True,False,False,False,False,3
B0977CGNJJ,11495.0,4.3,False,False,False,False,True,False,False,False,False,3
B08WWKM5HQ,4780.0,3.9,False,False,False,False,True,False,False,False,False,3
B015GX9Y0W,2400.0,3.9,False,False,False,False,True,False,False,False,False,3
B089BDBDGM,249.0,4.0,False,False,False,False,True,False,False,False,False,3
B0BPBG712X,1199.0,4.4,False,False,False,False,True,False,False,False,False,3
B00JBNZPFM,10999.0,4.2,False,False,False,False,True,False,False,False,False,3
B08N6P8G5K,10995.0,4.5,False,False,False,False,True,False,False,False,False,3
B07NPBG1B4,3300.0,4.1,False,False,False,False,True,False,False,False,False,3
B01MRARGBW,400.0,4.1,False,False,False,False,True,False,False,False,False,3
